_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
1009591,Overdoses,Community Trends,2020,,Westwood
1009592,Overdoses,Community Trends,2021,,Westwood
1009593,Overdoses,Community Trends,2022,,Westwood
1009594,Overdoses,Community Trends,2023,,Westwood
1009595,Overdoses,Community Trends,2024,,Westwood
1009596,Overdoses,Community Trends,2025,,Westwood
1009597,Overdoses,Community Trends,2020,,Windgap
1009598,Overdoses,Community Trends,2021,,Windgap
1009599,Overdoses,Community Trends,2022,,Windgap
1009600,Overdoses,Community Trends,2023,,Windgap
1009601,Overdoses,Community Trends,2024,,Windgap
1009602,Overdoses,Community Trends,2025,,Windgap
1009603,Suicides,Community Trends,2020,,Allegheny Center
1009604,Suicides,Community Trends,2021,,Allegheny Center
1009605,Suicides,Community Trends,2022,,Allegheny Center
1009606,Suicides,Community Trends,2023,,Allegheny Center
1009607,Suicides,Community Trends,2024,,Allegheny Center
1009608,Suicides,Community Trends,2025,,Allegheny Center
1009609,Suicides,Community Trends,2020,,Allegheny West
1009610,Suicides,Community Trends,2021,,Allegheny West
1009611,Suicides,Community Trends,2022,,Allegheny West
1009612,Suicides,Community Trends,2023,,Allegheny West
1009613,Suicides,Community Trends,2024,,Allegheny West
1009614,Suicides,Community Trends,2025,,Allegheny West
1009615,Suicides,Community Trends,2020,,Allentown
1009616,Suicides,Community Trends,2021,,Allentown
1009617,Suicides,Community Trends,2022,,Allentown
1009618,Suicides,Community Trends,2023,,Allentown
1009619,Suicides,Community Trends,2024,,Allentown
1009620,Suicides,Community Trends,2025,,Allentown
1009621,Suicides,Community Trends,2020,,Arlington
1009622,Suicides,Community Trends,2021,,Arlington
1009623,Suicides,Community Trends,2022,,Arlington
1009624,Suicides,Community Trends,2023,,Arlington
1009625,Suicides,Community Trends,2024,,Arlington
1009626,Suicides,Community Trends,2025,,Arlington
1009627,Suicides,Community Trends,2020,,Arlington Heights
1009628,Suicides,Community Trends,2021,,Arlington Heights
1009629,Suicides,Community Trends,2022,,Arlington Heights
1009630,Suicides,Community Trends,2023,,Arlington Heights
1009631,Suicides,Community Trends,2024,,Arlington Heights
1009632,Suicides,Community Trends,2025,,Arlington Heights
1009633,Suicides,Community Trends,2020,,Banksville
1009634,Suicides,Community Trends,2021,,Banksville
1009635,Suicides,Community Trends,2022,,Banksville
1009636,Suicides,Community Trends,2023,,Banksville
1009637,Suicides,Community Trends,2024,,Banksville
1009638,Suicides,Community Trends,2025,,Banksville
1009639,Suicides,Community Trends,2020,,Bedford Dwellings
1009640,Suicides,Community Trends,2021,,Bedford Dwellings
1009641,Suicides,Community Trends,2022,,Bedford Dwellings
1009642,Suicides,Community Trends,2023,,Bedford Dwellings
1009643,Suicides,Community Trends,2024,,Bedford Dwellings
1009644,Suicides,Community Trends,2025,,Bedford Dwellings
1009645,Suicides,Community Trends,2020,,Beechview
1009646,Suicides,Community Trends,2021,,Beechview
1009647,Suicides,Community Trends,2022,,Beechview
1009648,Suicides,Community Trends,2023,,Beechview
1009649,Suicides,Community Trends,2024,,Beechview
1009650,Suicides,Community Trends,2025,,Beechview
1009651,Suicides,Community Trends,2020,,Beltzhoover
1009652,Suicides,Community Trends,2021,,Beltzhoover
1009653,Suicides,Community Trends,2022,,Beltzhoover
1009654,Suicides,Community Trends,2023,,Beltzhoover
1009655,Suicides,Community Trends,2024,,Beltzhoover
1009656,Suicides,Community Trends,2025,,Beltzhoover
1009657,Suicides,Community Trends,2020,,Bloomfield
1009658,Suicides,Community Trends,2021,,Bloomfield
1009659,Suicides,Community Trends,2022,,Bloomfield
1009660,Suicides,Community Trends,2023,,Bloomfield
1009661,Suicides,Community Trends,2024,,Bloomfield
1009662,Suicides,Community Trends,2025,,Bloomfield
1009663,Suicides,Community Trends,2020,,Bluff
1009664,Suicides,Community Trends,2021,,Bluff
1009665,Suicides,Community Trends,2022,,Bluff
1009666,Suicides,Community Trends,2023,,Bluff
1009667,Suicides,Community Trends,2024,,Bluff
1009668,Suicides,Community Trends,2025,,Bluff
1009669,Suicides,Community Trends,2020,,Bon Air
1009670,Suicides,Community Trends,2021,,Bon Air
1009671,Suicides,Community Trends,2022,,Bon Air
1009672,Suicides,Community Trends,2023,,Bon Air
1009673,Suicides,Community Trends,2024,,Bon Air
1009674,Suicides,Community Trends,2025,,Bon Air
1009675,Suicides,Community Trends,2020,,Brighton Heights
1009676,Suicides,Community Trends,2021,,Brighton Heights
1009677,Suicides,Community Trends,2022,,Brighton Heights
1009678,Suicides,Community Trends,2023,,Brighton Heights
1009679,Suicides,Community Trends,2024,,Brighton Heights
1009680,Suicides,Community Trends,2025,,Brighton Heights
1009681,Suicides,Community Trends,2020,,Brookline
1009682,Suicides,Community Trends,2021,,Brookline
1009683,Suicides,Community Trends,2022,,Brookline
1009684,Suicides,Community Trends,2023,,Brookline
1009685,Suicides,Community Trends,2024,,Brookline
1009686,Suicides,Community Trends,2025,,Brookline
1009687,Suicides,Community Trends,2020,,California-Kirkbride
1009688,Suicides,Community Trends,2021,,California-Kirkbride
1009689,Suicides,Community Trends,2022,,California-Kirkbride
1009690,Suicides,Community Trends,2023,,California-Kirkbride
1009691,Suicides,Community Trends,2024,,California-Kirkbride
1009692,Suicides,Community Trends,2025,,California-Kirkbride
1009693,Suicides,Community Trends,2020,,Carrick
1009694,Suicides,Community Trends,2021,,Carrick
1009695,Suicides,Community Trends,2022,,Carrick
1009696,Suicides,Community Trends,2023,,Carrick
1009697,Suicides,Community Trends,2024,,Carrick
1009698,Suicides,Community Trends,2025,,Carrick
1009699,Suicides,Community Trends,2020,,Central Lawrenceville
1009700,Suicides,Community Trends,2021,,Central Lawrenceville
1009701,Suicides,Community Trends,2022,,Central Lawrenceville
1009702,Suicides,Community Trends,2023,,Central Lawrenceville
1009703,Suicides,Community Trends,2024,,Central Lawrenceville
1009704,Suicides,Community Trends,2025,,Central Lawrenceville
1009705,Suicides,Community Trends,2020,,Central Northside
1009706,Suicides,Community Trends,2021,,Central Northside
1009707,Suicides,Community Trends,2022,,Central Northside
1009708,Suicides,Community Trends,2023,,Central Northside
1009709,Suicides,Community Trends,2024,,Central Northside
1009710,Suicides,Community Trends,2025,,Central Northside
1009711,Suicides,Community Trends,2020,,Central Oakland
1009712,Suicides,Community Trends,2021,,Central Oakland
1009713,Suicides,Community Trends,2022,,Central Oakland
1009714,Suicides,Community Trends,2023,,Central Oakland
1009715,Suicides,Community Trends,2024,,Central Oakland
1009716,Suicides,Community Trends,2025,,Central Oakland
1009717,Suicides,Community Trends,2020,,Chartiers City
1009718,Suicides,Community Trends,2021,,Chartiers City
1009719,Suicides,Community Trends,2022,,Chartiers City
1009720,Suicides,Community Trends,2023,,Chartiers City
1009721,Suicides,Community Trends,2024,,Chartiers City
1009722,Suicides,Community Trends,2025,,Chartiers City
1009723,Suicides,Community Trends,2020,,Chateau
1009724,Suicides,Community Trends,2021,,Chateau
1009725,Suicides,Community Trends,2022,,Chateau
1009726,Suicides,Community Trends,2023,,Chateau
1009727,Suicides,Community Trends,2024,,Chateau
1009728,Suicides,Community Trends,2025,,Chateau
1009729,Suicides,Community Trends,2020,,Crafton Heights
1009730,Suicides,Community Trends,2021,,Crafton Heights
1009731,Suicides,Community Trends,2022,,Crafton Heights
1009732,Suicides,Community Trends,2023,,Crafton Heights
1009733,Suicides,Community Trends,2024,,Crafton Heights
1009734,Suicides,Community Trends,2025,,Crafton Heights
1009735,Suicides,Community Trends,2020,,Crawford-Roberts
1009736,Suicides,Community Trends,2021,,Crawford-Roberts
1009737,Suicides,Community Trends,2022,,Crawford-Roberts
1009738,Suicides,Community Trends,2023,,Crawford-Roberts
1009739,Suicides,Community Trends,2024,,Crawford-Roberts
1009740,Suicides,Community Trends,2025,,Crawford-Roberts
1009741,Suicides,Community Trends,2020,,Duquesne Heights
1009742,Suicides,Community Trends,2021,,Duquesne Heights
1009743,Suicides,Community Trends,2022,,Duquesne Heights
1009744,Suicides,Community Trends,2023,,Duquesne Heights
1009745,Suicides,Community Trends,2024,,Duquesne Heights
1009746,Suicides,Community Trends,2025,,Duquesne Heights
1009747,Suicides,Community Trends,2020,,East Allegheny
1009748,Suicides,Community Trends,2021,,East Allegheny
1009749,Suicides,Community Trends,2022,,East Allegheny
1009750,Suicides,Community Trends,2023,,East Allegheny
1009751,Suicides,Community Trends,2024,,East Allegheny
1009752,Suicides,Community Trends,2025,,East Allegheny
1009753,Suicides,Community Trends,2020,,East Carnegie
1009754,Suicides,Community Trends,2021,,East Carnegie
1009755,Suicides,Community Trends,2022,,East Carnegie
1009756,Suicides,Community Trends,2023,,East Carnegie
1009757,Suicides,Community Trends,2024,,East Carnegie
1009758,Suicides,Community Trends,2025,,East Carnegie
1009759,Suicides,Community Trends,2020,,East Hills
1009760,Suicides,Community Trends,2021,,East Hills
1009761,Suicides,Community Trends,2022,,East Hills
1009762,Suicides,Community Trends,2023,,East Hills
1009763,Suicides,Community Trends,2024,,East Hills
1009764,Suicides,Community Trends,2025,,East Hills
1009765,Suicides,Community Trends,2020,,East Liberty
1009766,Suicides,Community Trends,2021,,East Liberty
1009767,Suicides,Community Trends,2022,,East Liberty
1009768,Suicides,Community Trends,2023,,East Liberty
1009769,Suicides,Community Trends,2024,,East Liberty
1009770,Suicides,Community Trends,2025,,East Liberty
1009771,Suicides,Community Trends,2020,,Elliott
1009772,Suicides,Community Trends,2021,,Elliott
1009773,Suicides,Community Trends,2022,,Elliott
1009774,Suicides,Community Trends,2023,,Elliott
1009775,Suicides,Community Trends,2024,,Elliott
1009776,Suicides,Community Trends,2025,,Elliott
1009777,Suicides,Community Trends,2020,,Esplen
1009778,Suicides,Community Trends,2021,,Esplen
1009779,Suicides,Community Trends,2022,,Esplen
1009780,Suicides,Community Trends,2023,,Esplen
1009781,Suicides,Community Trends,2024,,Esplen
1009782,Suicides,Community Trends,2025,,Esplen
1009783,Suicides,Community Trends,2020,,Fairywood
1009784,Suicides,Community Trends,2021,,Fairywood
1009785,Suicides,Community Trends,2022,,Fairywood
1009786,Suicides,Community Trends,2023,,Fairywood
1009787,Suicides,Community Trends,2024,,Fairywood
1009788,Suicides,Community Trends,2025,,Fairywood
1009789,Suicides,Community Trends,2020,,Fineview
1009790,Suicides,Community Trends,2021,,Fineview
1009791,Suicides,Community Trends,2022,,Fineview
1009792,Suicides,Community Trends,2023,,Fineview
1009793,Suicides,Community Trends,2024,,Fineview
1009794,Suicides,Community Trends,2025,,Fineview
1009795,Suicides,Community Trends,2020,,Friendship
1009796,Suicides,Community Trends,2021,,Friendship
1009797,Suicides,Community Trends,2022,,Friendship
1009798,Suicides,Community Trends,2023,,Friendship
1009799,Suicides,Community Trends,2024,,Friendship
1009800,Suicides,Community Trends,2025,,Friendship
1009801,Suicides,Community Trends,2020,,Garfield
1009802,Suicides,Community Trends,2021,,Garfield
1009803,Suicides,Community Trends,2022,,Garfield
1009804,Suicides,Community Trends,2023,,Garfield
1009805,Suicides,Community Trends,2024,,Garfield
1009806,Suicides,Community Trends,2025,,Garfield
1009807,Suicides,Community Trends,2020,,Glen Hazel
1009808,Suicides,Community Trends,2021,,Glen Hazel
1009809,Suicides,Community Trends,2022,,Glen Hazel
1009810,Suicides,Community Trends,2023,,Glen Hazel
1009811,Suicides,Community Trends,2024,,Glen Hazel
1009812,Suicides,Community Trends,2025,,Glen Hazel
1009813,Suicides,Community Trends,2020,,Golden Triangle
1009814,Suicides,Community Trends,2021,,Golden Triangle
1009815,Suicides,Community Trends,2022,,Golden Triangle
1009816,Suicides,Community Trends,2023,,Golden Triangle
1009817,Suicides,Community Trends,2024,,Golden Triangle
1009818,Suicides,Community Trends,2025,,Golden Triangle
1009819,Suicides,Community Trends,2020,,Greenfield
1009820,Suicides,Community Trends,2021,,Greenfield
1009821,Suicides,Community Trends,2022,,Greenfield
1009822,Suicides,Community Trends,2023,,Greenfield
1009823,Suicides,Community Trends,2024,,Greenfield
1009824,Suicides,Community Trends,2025,,Greenfield
1009825,Suicides,Community Trends,2020,,Hays
1009826,Suicides,Community Trends,2021,,Hays
1009827,Suicides,Community Trends,2022,,Hays
1009828,Suicides,Community Trends,2023,,Hays
1009829,Suicides,Community Trends,2024,,Hays
1009830,Suicides,Community Trends,2025,,Hays
1009831,Suicides,Community Trends,2020,,Hazelwood
1009832,Suicides,Community Trends,2021,,Hazelwood
1009833,Suicides,Community Trends,2022,,Hazelwood
1009834,Suicides,Community Trends,2023,,Hazelwood
1009835,Suicides,Community Trends,2024,,Hazelwood
1009836,Suicides,Community Trends,2025,,Hazelwood
1009837,Suicides,Community Trends,2020,,Highland Park
1009838,Suicides,Community Trends,2021,,Highland Park
1009839,Suicides,Community Trends,2022,,Highland Park
1009840,Suicides,Community Trends,2023,,Highland Park
1009841,Suicides,Community Trends,2024,,Highland Park
1009842,Suicides,Community Trends,2025,,Highland Park
1009843,Suicides,Community Trends,2020,,Homewood North
1009844,Suicides,Community Trends,2021,,Homewood North
1009845,Suicides,Community Trends,2022,,Homewood North
1009846,Suicides,Community Trends,2023,,Homewood North
1009847,Suicides,Community Trends,2024,,Homewood North
1009848,Suicides,Community Trends,2025,,Homewood North
1009849,Suicides,Community Trends,2020,,Homewood South
1009850,Suicides,Community Trends,2021,,Homewood South
1009851,Suicides,Community Trends,2022,,Homewood South
1009852,Suicides,Community Trends,2023,,Homewood South
1009853,Suicides,Community Trends,2024,,Homewood South
1009854,Suicides,Community Trends,2025,,Homewood South
1009855,Suicides,Community Trends,2020,,Homewood West
1009856,Suicides,Community Trends,2021,,Homewood West
1009857,Suicides,Community Trends,2022,,Homewood West
1009858,Suicides,Community Trends,2023,,Homewood West
1009859,Suicides,Community Trends,2024,,Homewood West
1009860,Suicides,Community Trends,2025,,Homewood West
1009861,Suicides,Community Trends,2020,,Knoxville
1009862,Suicides,Community Trends,2021,,Knoxville
1009863,Suicides,Community Trends,2022,,Knoxville
1009864,Suicides,Community Trends,2023,,Knoxville
1009865,Suicides,Community Trends,2024,,Knoxville
1009866,Suicides,Community Trends,2025,,Knoxville
1009867,Suicides,Community Trends,2020,,Larimer
1009868,Suicides,Community Trends,2021,,Larimer
1009869,Suicides,Community Trends,2022,,Larimer
1009870,Suicides,Community Trends,2023,,Larimer
1009871,Suicides,Community Trends,2024,,Larimer
1009872,Suicides,Community Trends,2025,,Larimer
1009873,Suicides,Community Trends,2020,,Lincoln Place
1009874,Suicides,Community Trends,2021,,Lincoln Place
1009875,Suicides,Community Trends,2022,,Lincoln Place
1009876,Suicides,Community Trends,2023,,Lincoln Place
1009877,Suicides,Community Trends,2024,,Lincoln Place
1009878,Suicides,Community Trends,2025,,Lincoln Place
1009879,Suicides,Community Trends,2020,,Lincoln-Lemington-Belmar
1009880,Suicides,Community Trends,2021,,Lincoln-Lemington-Belmar
1009881,Suicides,Community Trends,2022,,Lincoln-Lemington-Belmar
1009882,Suicides,Community Trends,2023,,Lincoln-Lemington-Belmar
1009883,Suicides,Community Trends,2024,,Lincoln-Lemington-Belmar
1009884,Suicides,Community Trends,2025,,Lincoln-Lemington-Belmar
1009885,Suicides,Community Trends,2020,,Lower Lawrenceville
1009886,Suicides,Community Trends,2021,,Lower Lawrenceville
1009887,Suicides,Community Trends,2022,,Lower Lawrenceville
1009888,Suicides,Community Trends,2023,,Lower Lawrenceville
1009889,Suicides,Community Trends,2024,,Lower Lawrenceville
1009890,Suicides,Community Trends,2025,,Lower Lawrenceville
1009891,Suicides,Community Trends,2020,,Manchester
1009892,Suicides,Community Trends,2021,,Manchester
1009893,Suicides,Community Trends,2022,,Manchester
1009894,Suicides,Community Trends,2023,,Manchester
1009895,Suicides,Community Trends,2024,,Manchester
1009896,Suicides,Community Trends,2025,,Manchester
1009897,Suicides,Community Trends,2020,,Marshall-Shadeland
1009898,Suicides,Community Trends,2021,,Marshall-Shadeland
1009899,Suicides,Community Trends,2022,,Marshall-Shadeland
1009900,Suicides,Community Trends,2023,,Marshall-Shadeland
1009901,Suicides,Community Trends,2024,,Marshall-Shadeland
1009902,Suicides,Community Trends,2025,,Marshall-Shadeland
1009903,Suicides,Community Trends,2020,,Middle Hill
1009904,Suicides,Community Trends,2021,,Middle Hill
1009905,Suicides,Community Trends,2022,,Middle Hill
1009906,Suicides,Community Trends,2023,,Middle Hill
1009907,Suicides,Community Trends,2024,,Middle Hill
